test_year,timestamp,close,btc,equity,action
2016,2016-04-29,455.0969848632813,22.98549034967329,10460.627353740365,HOLD
2016,2016-04-30,448.3179931640625,22.98549034967329,10304.808905457456,HOLD
2016,2016-05-01,451.875,22.98549034967329,10386.568451758618,HOLD
2016,2016-05-02,444.66900634765625,22.98549034967329,10220.935154202863,HOLD
2016,2016-05-03,450.3039855957031,22.98549034967329,10350.457915329454,HOLD
2016,2016-05-04,446.7219848632813,22.98549034967329,10268.123872061851,HOLD
2016,2016-05-05,447.97601318359375,22.98549034967329,10296.948327916609,HOLD
2016,2016-05-06,459.6029968261719,22.98549034967329,10564.200248228899,HOLD
2016,2016-05-07,458.5360107421875,22.98549034967329,10539.67504989224,HOLD
2016,2016-05-08,458.5480041503906,22.98549034967329,10539.950724260752,HOLD
2016,2016-05-09,460.4830017089844,22.98549034967329,10584.42759197045,HOLD
2016,2016-05-10,450.8949890136719,22.98549034967329,10364.0424186898,HOLD
2016,2016-05-11,452.7279968261719,22.98549034967329,10406.175002074895,HOLD
2016,2016-05-12,454.7659912109375,22.98549034967329,10453.019302338613,HOLD
2016,2016-05-13,455.6700134277344,22.98549034967329,10473.798696278687,HOLD
2016,2016-05-14,455.6709899902344,22.98549034967329,10473.821143046607,HOLD
2016,2016-05-15,457.5679931640625,22.98549034967329,10517.424691191933,HOLD
2016,2016-05-16,454.1629943847656,22.98549034967329,10439.159124609756,HOLD
2016,2016-05-17,453.7829895019531,22.98549034967329,10430.42452604304,HOLD
2016,2016-05-18,454.6189880371094,22.98549034967329,10449.640362305216,HOLD
2016,2016-05-19,438.7149963378906,22.98549034967329,10084.079314581539,HOLD
2016,2016-05-20,442.6759948730469,22.98549034967329,10175.124808186443,HOLD
2016,2016-05-21,443.18798828125,22.98549034967329,10186.893227729792,HOLD
2016,2016-05-22,439.322998046875,22.98549034967329,10098.054531995984,HOLD
2016,2016-05-23,444.1549987792969,22.98549034967329,10209.120438200682,HOLD
2016,2016-05-24,445.9809875488281,22.98549034967329,10251.091685441354,HOLD
2016,2016-05-25,449.5989990234375,22.98549034967329,10334.253453275995,HOLD
2016,2016-05-26,453.3840026855469,22.98549034967329,10421.253618424887,HOLD
2016,2016-05-27,473.4639892578125,22.98549034967329,10882.801956003268,HOLD
2016,2016-05-28,530.0399780273438,22.98549034967329,12183.228799888553,HOLD
2016,2016-05-29,526.2329711914062,22.98549034967329,12095.722880999972,HOLD
2016,2016-05-30,533.864013671875,22.98549034967329,12271.126134292734,HOLD
2016,2016-05-31,531.385986328125,22.98549034967329,12214.16746069674,HOLD
2016,2016-06-01,536.9199829101562,22.98549034967329,12341.369085728145,HOLD
2016,2016-06-02,537.9719848632812,22.98549034967329,12365.549866469537,HOLD
2016,2016-06-03,569.1939697265625,22.98549034967329,13083.202498242134,HOLD
2016,2016-06-04,572.7269897460938,22.98549034967329,13164.410695806273,HOLD
2016,2016-06-05,574.9769897460938,22.98549034967329,13216.128049093037,HOLD
2016,2016-06-06,585.5369873046875,22.98549034967329,13458.854771068667,HOLD
2016,2016-06-07,576.5969848632812,22.98549034967329,13253.364431225667,HOLD
2016,2016-06-08,581.64501953125,22.98549034967329,13369.39598337108,HOLD
2016,2016-06-09,574.6300048828125,22.98549034967329,13208.152431866603,HOLD
2016,2016-06-10,577.469970703125,22.98549034967329,13273.430438822797,HOLD
2016,2016-06-11,606.7269897460938,22.98549034967329,13945.917367695163,HOLD
2016,2016-06-12,672.7839965820312,22.98549034967329,15464.270060850908,HOLD
2016,2016-06-13,704.3759765625,22.98549034967329,16190.427211819044,HOLD
2016,2016-06-14,685.5590209960938,22.98549034967329,15757.910261237183,HOLD
2016,2016-06-15,694.468994140625,22.98549034967329,15962.710362966654,HOLD
2016,2016-06-16,766.3079833984375,22.98549034967329,17613.964757282385,HOLD
2016,2016-06-17,748.9089965820312,22.98549034967329,17214.04051371979,HOLD
2016,2016-06-18,756.2269897460938,22.98549034967329,17382.248174971322,HOLD
2016,2016-06-19,763.781005859375,22.98549034967329,17555.880939444425,HOLD
2016,2016-06-20,737.2260131835938,22.98549034967329,16945.50141155961,HOLD
2016,2016-06-21,666.6519775390625,22.98549034967329,15323.322596314738,HOLD
2016,2016-06-22,596.1160278320312,22.98549034967329,13702.019205018729,HOLD
2016,2016-06-23,623.9769897460938,22.98549034967329,14342.417076227028,HOLD
2016,2016-06-24,665.2990112304688,22.98549034967329,15292.224002285122,HOLD
2016,2016-06-25,665.1229858398438,22.98549034967329,15288.177972367614,HOLD
2016,2016-06-26,629.3670043945312,22.98549034967329,14466.309205913287,HOLD
2016,2016-06-27,655.2750244140625,22.98549034967329,15061.817750051365,HOLD
2016,2016-06-28,647.0009765625,22.98549034967329,14871.634703006539,HOLD
2016,2016-06-29,639.8900146484375,22.98549034967329,14708.185756553961,HOLD
2016,2016-06-30,673.3369750976562,22.98549034967329,15476.980543185384,HOLD
2016,2016-07-01,676.2960205078125,22.98549034967329,15544.995652904774,HOLD
2016,2016-07-02,703.7020263671875,22.98549034967329,16174.936136108528,HOLD
2016,2016-07-03,658.6640014648438,22.98549034967329,15139.71504934736,HOLD
2016,2016-07-04,683.6619873046875,22.98549034967329,15714.306011630359,HOLD
2016,2016-07-05,670.6270141601562,22.98549034967329,15414.690762208485,HOLD
2016,2016-07-06,677.3309936523438,22.98549034967329,15568.78501813057,HOLD
2016,2016-07-07,640.56201171875,22.98549034967329,14723.631938728638,HOLD
2016,2016-07-08,666.5230102539062,22.98549034967329,15320.358220026355,HOLD
2016,2016-07-09,650.9600219726562,22.98549034967329,14962.635303075604,HOLD
2016,2016-07-10,649.3599853515625,22.98549034967329,14925.857676762329,HOLD
2016,2016-07-11,647.6589965820312,22.98549034967329,14886.759615815366,HOLD
2016,2016-07-12,664.551025390625,22.98549034967329,15275.031180981701,HOLD
2016,2016-07-13,654.468017578125,22.98549034967329,15043.268302211802,HOLD
2016,2016-07-14,658.0780029296875,22.98549034967329,15126.245585672605,HOLD
2016,2016-07-15,663.2550048828125,22.98549034967329,15245.2415141064,HOLD
2016,2016-07-16,660.7670288085938,22.98549034967329,15188.054164062225,HOLD
2016,2016-07-17,679.458984375,22.98549034967329,15617.697928350379,HOLD
2016,2016-07-18,673.1060180664062,22.98549034967329,15471.671882572396,HOLD
2016,2016-07-19,672.864013671875,22.98549034967329,15466.109292897321,HOLD
2016,2016-07-20,665.6849975585938,22.98549034967329,15301.096087305345,HOLD
2016,2016-07-21,665.0120239257812,22.98549034967329,15285.62745836275,HOLD
2016,2016-07-22,650.6190185546875,22.98549034967329,14954.797172302679,HOLD
2016,2016-07-23,655.5560302734375,22.98549034967329,15068.27680752023,HOLD
2016,2016-07-24,661.2849731445312,22.98549034967329,15199.959368597585,HOLD
2016,2016-07-25,654.0969848632812,22.98549034967329,15034.739933325349,HOLD
2016,2016-07-26,651.7839965820312,22.98549034967329,14981.57476350777,HOLD
2016,2016-07-27,654.3519897460938,22.98549034967329,15040.601345598354,HOLD
2016,2016-07-28,655.0349731445312,22.98549034967329,15056.300053912128,HOLD
2016,2016-07-29,656.9920043945312,22.98549034967329,15101.28337682301,HOLD
2016,2016-07-30,655.0469970703125,22.98549034967329,15056.576429742137,HOLD
2016,2016-07-31,624.6810302734375,22.98549034967329,14358.599792974068,HOLD
2016,2016-08-01,606.27197265625,22.98549034967329,13935.458576767624,HOLD
2016,2016-08-02,547.4650268554688,22.98549034967329,12583.752091570006,HOLD
2016,2016-08-03,566.35498046875,22.98549034967329,13017.94693805386,HOLD
2016,2016-08-04,578.2890014648438,22.98549034967329,13292.25626249237,HOLD
2016,2016-08-05,575.0430297851562,22.98549034967329,13217.6460117736,HOLD
2016,2016-08-06,587.7780151367188,22.98549034967329,13510.365894675171,HOLD
2016,2016-08-07,592.6900024414062,22.98549034967329,13623.270331464782,HOLD
2016,2016-08-08,591.0540161132812,22.98549034967329,13585.666383507469,HOLD
2016,2016-08-09,587.801025390625,22.98549034967329,13510.894796644276,HOLD
2016,2016-08-10,592.10302734375,22.98549034967329,13609.778421022107,HOLD
2016,2016-08-11,589.1199951171875,22.98549034967329,13541.21196256569,HOLD
2016,2016-08-12,587.5590209960938,22.98549034967329,13505.3322069692,HOLD
2016,2016-08-13,585.5880126953125,22.98549034967329,13460.027614692466,HOLD
2016,2016-08-14,570.4730224609375,22.98549034967329,13112.602152524834,HOLD
2016,2016-08-15,567.239990234375,22.98549034967329,13038.289321481,HOLD
2016,2016-08-16,577.4390258789062,22.98549034967329,13272.719156864347,HOLD
2016,2016-08-17,573.2160034179688,22.98549034967329,13175.650914842014,HOLD
2016,2016-08-18,574.3179931640625,22.98549034967329,13200.98068951629,HOLD
2016,2016-08-19,575.6300048828125,22.98549034967329,13231.137922216276,HOLD
2016,2016-08-20,581.697021484375,22.98549034967329,13370.591273762799,HOLD
2016,2016-08-21,581.3079833984375,22.98549034967329,13361.649042592828,HOLD
2016,2016-08-22,586.7529907226562,22.98549034967329,13486.805205897557,HOLD
2016,2016-08-23,583.4149780273438,22.98549034967329,13410.079347302366,HOLD
2016,2016-08-24,580.1820068359375,22.98549034967329,13335.767919181526,HOLD
2016,2016-08-25,577.760986328125,22.98549034967329,13280.11957566284,HOLD
2016,2016-08-26,579.6510009765625,22.98549034967329,13323.562489125241,HOLD
2016,2016-08-27,569.947021484375,22.98549034967329,13100.511762154138,HOLD
2016,2016-08-28,573.9119873046875,22.98549034967329,13191.648445753715,HOLD
2016,2016-08-29,574.1069946289062,22.98549034967329,13196.130784722662,HOLD
2016,2016-08-30,577.5029907226562,22.98549034967329,13274.18942016308,HOLD
2016,2016-08-31,575.4719848632812,22.98549034967329,13227.505754582286,HOLD
2016,2016-09-01,572.302978515625,22.98549034967329,13154.66458976018,HOLD
2016,2016-09-02,575.5369873046875,22.98549034967329,13228.999867571934,HOLD
2016,2016-09-03,598.2119750976562,22.98549034967329,13750.195580666177,HOLD
2016,2016-09-04,608.6339721679688,22.98549034967329,13989.750293750169,HOLD
2016,2016-09-05,606.5900268554688,22.98549034967329,13942.76920849444,HOLD
2016,2016-09-06,610.4359741210938,22.98549034967329,14031.170192253816,HOLD
2016,2016-09-07,614.5440063476562,22.98549034967329,14125.595327353614,HOLD
2016,2016-09-08,626.3159790039062,22.98549034967329,14396.179891240467,HOLD
2016,2016-09-09,622.8610229492188,22.98549034967329,14316.766032186903,HOLD
2016,2016-09-10,623.5089721679688,22.98549034967329,14331.659462701558,HOLD
2016,2016-09-11,606.718994140625,22.98549034967329,13945.733584782822,HOLD
2016,2016-09-12,608.2429809570312,22.98549034967329,13980.763169044358,HOLD
2016,2016-09-13,609.2410278320312,22.98549034967329,14003.703765858192,HOLD
2016,2016-09-14,610.6840209960938,22.98549034967329,14036.871671305395,HOLD
2016,2016-09-15,607.155029296875,22.98549034967329,13955.756066658925,HOLD
2016,2016-09-16,606.9730224609375,22.98549034967329,13951.572550287909,HOLD
2016,2016-09-17,605.9840087890625,22.98549034967329,13928.83958607733,HOLD
2016,2016-09-18,609.8740234375,22.98549034967329,14018.253480239078,HOLD
2016,2016-09-19,609.2269897460938,22.98549034967329,14003.381093569347,HOLD
2016,2016-09-20,608.31201171875,22.98549034967329,13982.349874951675,HOLD
2016,2016-09-21,597.1489868164062,22.98549034967329,13725.76227378569,HOLD
2016,2016-09-22,596.2979736328125,22.98549034967329,13706.20131846675,HOLD
2016,2016-09-23,602.8419799804688,22.98549034967329,13856.618513219004,HOLD
2016,2016-09-24,602.625,22.98549034967329,13851.631121971868,HOLD
2016,2016-09-25,600.8259887695312,22.98549034967329,13810.279966694974,HOLD
2016,2016-09-26,608.0430297851562,22.98549034967329,13976.167193312818,HOLD
2016,2016-09-27,606.166015625,22.98549034967329,13933.023102448347,HOLD
2016,2016-09-28,604.72802734375,22.98549034967329,13899.970236686731,HOLD
2016,2016-09-29,605.6929931640625,22.98549034967329,13922.15044923729,HOLD
2016,2016-09-30,609.7349853515625,22.98549034967329,14015.057621656526,HOLD
2016,2016-10-01,613.9829711914062,22.98549034967329,14112.699659183803,HOLD
2016,2016-10-02,610.8920288085938,22.98549034967329,14041.65283287227,HOLD
2016,2016-10-03,612.1329956054688,22.98549034967329,14070.177063206105,HOLD
2016,2016-10-04,610.2039794921875,22.98549034967329,14025.837681949915,HOLD
2016,2016-10-05,612.510986328125,22.98549034967329,14078.865365313986,HOLD
2016,2016-10-06,613.02099609375,22.98549034967329,14090.58818986,HOLD
2016,2016-10-07,617.1209716796875,22.98549034967329,14184.828139124462,HOLD
2016,2016-10-08,619.1079711914062,22.98549034967329,14230.500297225879,HOLD
2016,2016-10-09,616.7520141601562,22.98549034967329,14176.347469619837,HOLD
2016,2016-10-10,618.9940185546875,22.98549034967329,14227.88103999426,HOLD
2016,2016-10-11,641.072021484375,22.98549034967329,14735.35476327465,HOLD
2016,2016-10-12,636.1920166015625,22.98549034967329,14623.185458134405,HOLD
2016,2016-10-13,636.7860107421875,22.98549034967329,14636.838704721504,HOLD
2016,2016-10-14,640.3779907226562,22.98549034967329,14719.402125898789,HOLD
2016,2016-10-15,638.64599609375,22.98549034967329,14679.591380070377,HOLD
2016,2016-10-16,641.6309814453125,22.98549034967329,14748.202732062633,HOLD
2016,2016-10-17,639.1929931640625,22.98549034967329,14692.164375951344,HOLD
2016,2016-10-18,637.9600219726562,22.98549034967329,14663.823928529851,HOLD
2016,2016-10-19,630.52001953125,22.98549034967329,14492.811824211361,HOLD
2016,2016-10-20,630.8569946289062,22.98549034967329,14500.55736206662,HOLD
2016,2016-10-21,632.8280029296875,22.98549034967329,14545.861954343354,HOLD
2016,2016-10-22,657.2940063476562,22.98549034967329,15108.225039802148,HOLD
2016,2016-10-23,657.0709838867188,22.98549034967329,15103.098759178509,HOLD
2016,2016-10-24,653.760986328125,22.98549034967329,15027.01684223801,HOLD
2016,2016-10-25,657.5880126953125,22.98549034967329,15114.982919868944,HOLD
2016,2016-10-26,678.3040161132812,22.98549034967329,15591.150416516462,HOLD
2016,2016-10-27,688.31298828125,22.98549034967329,15821.211549693457,HOLD
2016,2016-10-28,689.6510009765625,22.98549034967329,15851.966427589303,HOLD
2016,2016-10-29,714.47900390625,22.98549034967329,16422.650249331295,HOLD
2016,2016-10-30,701.864013671875,22.98549034967329,16132.688513037847,HOLD
2016,2016-10-31,700.9719848632812,22.98549034967329,16112.184793466284,HOLD
2016,2016-11-01,729.7930297851562,22.98549034967329,16774.650643385543,HOLD
2016,2016-11-02,740.8289794921875,22.98549034967329,17028.31735887599,HOLD
2016,2016-11-03,688.7000122070312,22.98549034967329,15830.107484404594,HOLD
2016,2016-11-04,703.2349853515625,22.98549034967329,16164.200969350979,HOLD
2016,2016-11-05,703.4180297851562,22.98549034967329,16168.408335412909,HOLD
2016,2016-11-06,711.52197265625,22.98549034967329,16354.681436070738,HOLD
2016,2016-11-07,703.1309814453125,22.98549034967329,16161.810388567541,HOLD
2016,2016-11-08,709.8480224609375,22.98549034967329,16316.20487001055,HOLD
2016,2016-11-09,723.2730102539062,22.98549034967329,16624.784797370314,HOLD
2016,2016-11-10,715.5339965820312,22.98549034967329,16446.899773299443,HOLD
2016,2016-11-11,716.4110107421875,22.98549034967329,16467.05837381424,HOLD
2016,2016-11-12,705.0540161132812,22.98549034967329,16206.012283370224,HOLD
2016,2016-11-13,702.031005859375,22.98549034967329,16136.526910352099,HOLD
2016,2016-11-14,705.02099609375,22.98549034967329,16205.253302029942,HOLD
2016,2016-11-15,711.6190185546875,22.98549034967329,16356.91208363275,HOLD
2016,2016-11-16,744.197998046875,22.98549034967329,17105.75590235263,HOLD
2016,2016-11-17,740.9769897460938,22.98549034967329,17031.719447138803,HOLD
2016,2016-11-18,751.5850219726562,22.98549034967329,17275.550269511477,HOLD
2016,2016-11-19,751.6160278320312,22.98549034967329,17276.262954392925,HOLD
2016,2016-11-20,731.0260009765625,22.98549034967329,16802.991090807034,HOLD
2016,2016-11-21,739.2479858398438,22.98549034967329,16991.977444537148,HOLD
2016,2016-11-22,751.3469848632812,22.98549034967329,17270.078869831075,HOLD
2016,2016-11-23,744.593994140625,22.98549034967329,17114.85806674403,HOLD
2016,2016-11-24,740.2890014648438,22.98549034967329,17015.905699139443,HOLD
2016,2016-11-25,741.6489868164062,22.98549034967329,17047.16562931348,HOLD
2016,2016-11-26,735.3820190429688,22.98549034967329,16903.116302035418,HOLD
2016,2016-11-27,732.0349731445312,22.98549034967329,16826.18281083697,HOLD
2016,2016-11-28,735.81298828125,22.98549034967329,16913.022341302938,HOLD
2016,2016-11-29,735.60400390625,22.98549034967329,16908.218732968144,HOLD
2016,2016-11-30,745.6909790039062,22.98549034967329,17140.072801732716,HOLD
2016,2016-12-01,756.7739868164062,22.98549034967329,17394.82117085229,HOLD
2016,2016-12-02,777.9439697265625,22.98549034967329,17881.423608736433,HOLD
2016,2016-12-03,771.155029296875,22.98549034967329,17725.376484005345,HOLD
2016,2016-12-04,773.8720092773438,22.98549034967329,17787.827601126664,HOLD
2016,2016-12-05,758.7000122070312,22.98549034967329,17439.091808881727,HOLD
2016,2016-12-06,764.2239990234375,22.98549034967329,17566.063354541955,HOLD
2016,2016-12-07,768.1320190429688,22.98549034967329,17655.89111098722,HOLD
2016,2016-12-08,770.8099975585938,22.98549034967329,17717.44576031475,HOLD
2016,2016-12-09,772.7940063476562,22.98549034967329,17763.04917518941,HOLD
2016,2016-12-10,774.6500244140625,22.98549034967329,17805.710660543613,HOLD
2016,2016-12-11,769.7310180664062,22.98549034967329,17692.64488760958,HOLD
2016,2016-12-12,780.0869750976562,22.98549034967329,17930.681638013008,HOLD
2016,2016-12-13,780.5560302734375,22.98549034967329,17941.46310122939,HOLD
2016,2016-12-14,781.4810180664062,22.98549034967329,17962.72439921824,HOLD
2016,2016-12-15,778.0880126953125,22.98549034967329,17884.734507004574,HOLD
2016,2016-12-16,784.906982421875,22.98549034967329,18041.471869849192,HOLD
2016,2016-12-17,790.8289794921875,22.98549034967329,18177.591876359653,HOLD
2016,2016-12-18,790.530029296875,22.98549034967329,18170.720359530264,HOLD
2016,2016-12-19,792.7139892578125,22.98549034967329,18220.919750136465,HOLD
2016,2016-12-20,800.8759765625,22.98549034967329,18408.527030562516,HOLD
2016,2016-12-21,834.281005859375,22.98549034967329,19176.35800909639,HOLD
2016,2016-12-22,864.5399780273438,22.98549034967329,19871.87532185427,HOLD
2016,2016-12-23,921.9840087890624,22.98549034967329,21192.254536574088,HOLD
2016,2016-12-24,898.822021484375,22.98549034967329,20659.864900902943,HOLD
